year,region,sex,name,count,ranking,prop
2014,South West,M,THOMAS,412,8,0.0138171574216916
2014,South West,M,ALFIE,400,9,0.0134147159433899
2014,South West,M,HENRY,391,10,0.0131128848346636
2014,South West,M,,29818,0,1
2014,Wales,M,OLIVER,361,1,0.0208779133653346
2014,Wales,M,JACOB,317,2,0.018333236944075
2014,Wales,M,JACK,252,3,0.0145740558672142
2014,Wales,M,NOAH,247,4,0.014284888092071
2014,Wales,M,CHARLIE,245,5,0.0141692209820138
2014,Wales,M,WILLIAM,222,6,0.0128390492163553
2014,Wales,M,ALFIE,215,7,0.0124342143311549
2014,Wales,M,DYLAN,215,7,0.0124342143311549
2014,Wales,M,LOGAN,215,7,0.0124342143311549
2014,Wales,M,LEO,211,10,0.0122028801110404
2014,Wales,M,,17291,0,1
2014,North East,F,AMELIA,264,1,0.0192111774123126
2014,North East,F,OLIVIA,248,2,0.0180468636297482
2014,North East,F,EMILY,245,3,0.0178285547955174
2014,North East,F,AVA,232,4,0.0168825498471838
2014,North East,F,ISLA,226,5,0.0164459321787222
2014,North East,F,SOPHIE,194,6,0.0141173046135934
2014,North East,F,SCARLETT,157,7,0.0114248289914132
2014,North East,F,JESSICA,152,8,0.0110609809343618
2014,North East,F,LILY,149,9,0.010842672100131
2014,North East,F,LUCY,145,10,0.0105515936544899
2014,North East,F,,13742,0,1
2014,North West,F,AMELIA,735,1,0.0175963610246588
2014,North West,F,OLIVIA,627,2,0.01501077328226
2014,North West,F,ISLA,616,3,0.0147474263825712
2014,North West,F,EMILY,598,4,0.0143164950921714
2014,North West,F,AVA,524,5,0.0125448886760833
2014,North West,F,JESSICA,480,6,0.0114915010773282
2014,North West,F,POPPY,442,7,0.0105817572420397
2014,North West,F,ISABELLA,417,8,0.0099832415609289
2014,North West,F,SOPHIE,402,9,0.00962413215226239
2014,North West,F,EVIE,395,10,0.00945654776155135
2014,North West,F,,41770,0,1
2014,Yorkshire and The Humber,F,AMELIA,570,1,0.0182312490004798
2014,Yorkshire and The Humber,F,ISLA,422,2,0.0134975211898289
2014,Yorkshire and The Humber,F,OLIVIA,416,3,0.0133056133056133
2014,Yorkshire and The Humber,F,EMILY,363,4,0.0116104269950424
2014,Yorkshire and The Humber,F,POPPY,336,5,0.0107468415160723
2014,Yorkshire and The Humber,F,LILY,298,6,0.0095314249160403
2014,Yorkshire and The Humber,F,AVA,296,7,0.00946745562130178
2014,Yorkshire and The Humber,F,EVIE,293,8,0.00937150167919399
2014,Yorkshire and The Humber,F,GRACE,272,9,0.00869982408443947
2014,Yorkshire and The Humber,F,RUBY,267,10,0.00853990084759315
2014,Yorkshire and The Humber,F,,31265,0,1
2014,East Midlands,F,AMELIA,413,1,0.0159607358169733
2014,East Midlands,F,OLIVIA,400,2,0.0154583397743082
2014,East Midlands,F,ISLA,350,3,0.0135260473025197
2014,East Midlands,F,EMILY,277,4,0.0107049002937085
2014,East Midlands,F,POPPY,267,5,0.0103184417993507
2014,East Midlands,F,LILY,253,6,0.00977739990724996
2014,East Midlands,F,MIA,249,7,0.00962281650950688
2014,East Midlands,F,AVA,240,8,0.00927500386458494
2014,East Midlands,F,JESSICA,239,9,0.00923635801514917
2014,East Midlands,F,RUBY,238,10,0.0091977121657134
2014,East Midlands,F,,25876,0,1
2014,West Midlands,F,AMELIA,552,1,0.0161715591492354
2014,West Midlands,F,OLIVIA,469,2,0.0137399660162887
2014,West Midlands,F,EMILY,344,3,0.0100779281654655
2014,West Midlands,F,AVA,343,4,0.0100486318626589
2014,West Midlands,F,ISLA,341,5,0.00999003925704576
2014,West Midlands,F,POPPY,341,5,0.00999003925704576
2014,West Midlands,F,ISABELLA,307,7,0.00899396496162184
2014,West Midlands,F,JESSICA,281,8,0.00823226108865061
2014,West Midlands,F,SOPHIE,281,8,0.00823226108865061
2014,West Midlands,F,EVIE,275,10,0.0080564832718111
2014,West Midlands,F,,34134,0,1
2014,East,F,AMELIA,586,1,0.0167951620761801
2014,East,F,OLIVIA,518,2,0.0148462354188759
2014,East,F,EMILY,471,3,0.0134991831704451
2014,East,F,ISLA,432,4,0.0123814164111089
2014,East,F,JESSICA,395,5,0.0113209710240463
2014,East,F,POPPY,369,6,0.0105757931844888
2014,East,F,LILY,347,7,0.00994525808947866
2014,East,F,ISABELLA,343,8,0.00983061534493136
2014,East,F,SOPHIA,331,9,0.00948668711128944
2014,East,F,SOPHIE,331,9,0.00948668711128944
2014,East,F,,34891,0,1
2014,London,F,AMELIA,666,1,0.0107646802114144
2014,London,F,OLIVIA,579,2,0.0093584832468603
2014,London,F,SOPHIA,499,3,0.00806542856681052
2014,London,F,ISABELLA,474,4,0.00766134897929496
2014,London,F,EMILY,464,5,0.00749971714428874
2014,London,F,MAYA,396,6,0.00640062066624642
2014,London,F,SOFIA,396,6,0.00640062066624642
2014,London,F,MIA,388,8,0.00627131519824145
2014,London,F,SOPHIE,363,9,0.00586723561072589
2014,London,F,CHLOE,341,10,0.0055116455737122
2014,London,F,,61869,0,1
2014,South East,F,OLIVIA,765,1,0.0153079601392724
2014,South East,F,AMELIA,763,2,0.0152679393284508
2014,South East,F,ISLA,683,3,0.0136671068955857
2014,South East,F,EMILY,681,4,0.0136270860847641
2014,South East,F,POPPY,601,5,0.012026253651899
2014,South East,F,ISABELLA,514,6,0.0102853483811582
2014,South East,F,JESSICA,513,7,0.0102653379757474
2014,South East,F,GRACE,502,8,0.0100452235162284
2014,South East,F,LILY,487,9,0.00974506743506623
2014,South East,F,SOPHIE,484,10,0.00968503621883379
2014,South East,F,,49974,0,1
2014,South West,F,AMELIA,462,1,0.0161628883291352
2014,South West,F,OLIVIA,455,2,0.015917996081724
2014,South West,F,ISLA,404,3,0.0141337811363
2014,South West,F,POPPY,370,4,0.0129443045060174
2014,South West,F,EMILY,358,5,0.0125244892247411
2014,South West,F,LILY,341,6,0.0119297509095998
2014,South West,F,RUBY,282,7,0.0098656591099916
2014,South West,F,ISABELLA,278,8,0.00972572068289952
2014,South West,F,SOPHIE,270,9,0.00944584382871537
2014,South West,F,GRACE,268,10,0.00937587461516933
2014,South West,F,,28584,0,1
2014,Wales,F,AMELIA,316,1,0.0194437607679055
2014,Wales,F,OLIVIA,245,2,0.0150750676839774
2014,Wales,F,ISLA,211,3,0.0129830174747723
2014,Wales,F,AVA,204,4,0.0125523012552301
2014,Wales,F,EMILY,188,5,0.0115678070391336
2014,Wales,F,MIA,170,6,0.0104602510460251
2014,Wales,F,RUBY,169,7,0.0103987201575191
2014,Wales,F,EVIE,159,8,0.00978341127245877
2014,Wales,F,LILY,149,9,0.00916810238739847
2014,Wales,F,POPPY,145,10,0.00892197883337435
2014,Wales,F,,16252,0,1
2015,North East,M,OLIVER,337,1,0.0229830184818932
2015,North East,M,CHARLIE,313,2,0.0213462456523222
2015,North East,M,JACK,307,3,0.0209370524449294
2015,North East,M,JACOB,279,4,0.0190274841437632
2015,North East,M,HARRY,260,5,0.0177317056536861
2015,North East,M,JAMES,248,6,0.0169133192389006
2015,North East,M,THOMAS,240,7,0.0163677282957103
2015,North East,M,WILLIAM,230,8,0.0156857396167224
2015,North East,M,ALFIE,197,9,0.0134351769760622
2015,North East,M,JOSEPH,191,10,0.0130259837686694
2015,North East,M,,14663,0,1
2015,North West,M,OLIVER,1025,1,0.0231622714844191
2015,North West,M,HARRY,807,2,0.0182360517930988
2015,North West,M,JACOB,802,3,0.0181230651029309
2015,North West,M,MUHAMMAD,802,3,0.0181230651029309
2015,North West,M,JACK,753,5,0.0170157955392855
2015,North West,M,CHARLIE,673,6,0.0152080084965991
2015,North West,M,THOMAS,657,7,0.0148464510880618
2015,North West,M,GEORGE,647,8,0.014620477707726
2015,North West,M,JAMES,631,9,0.0142589202991888
2015,North West,M,NOAH,559,10,0.012631911960771
2015,North West,M,,44253,0,1
2015,Yorkshire and The Humber,M,OLIVER,719,1,0.0219763425741969
2015,Yorkshire and The Humber,M,MUHAMMAD,624,2,0.0190726533606382
2015,Yorkshire and The Humber,M,CHARLIE,529,3,0.0161689641470795
2015,Yorkshire and The Humber,M,JACK,528,4,0.0161383989974631
2015,Yorkshire and The Humber,M,JACOB,519,5,0.0158633126509154
2015,Yorkshire and The Humber,M,GEORGE,518,6,0.015832747501299
2015,Yorkshire and The Humber,M,HARRY,506,7,0.0154659657059021
2015,Yorkshire and The Humber,M,NOAH,477,8,0.0145795763670263
2015,Yorkshire and The Humber,M,MOHAMMED,469,9,0.0143350551700951
2015,Yorkshire and The Humber,M,WILLIAM,425,10,0.0129901885869731
2015,Yorkshire and The Humber,M,,32717,0,1
2015,East Midlands,M,OLIVER,596,1,0.0216656367007161
2015,East Midlands,M,JACK,465,2,0.0169035588352903
2015,East Midlands,M,HARRY,457,3,0.0166127449198444
2015,East Midlands,M,GEORGE,447,4,0.0162492275255371
2015,East Midlands,M,CHARLIE,433,5,0.0157403031735069
2015,East Midlands,M,JACOB,421,6,0.0153040823003381
2015,East Midlands,M,OSCAR,351,7,0.0127594605401869
2015,East Midlands,M,NOAH,346,8,0.0125777018430332
2015,East Midlands,M,FREDDIE,334,9,0.0121414809698644
2015,East Midlands,M,WILLIAM,331,10,0.0120324257515722
2015,East Midlands,M,,27509,0,1
2015,West Midlands,M,MUHAMMAD,649,1,0.0180212700969094
2015,West Midlands,M,OLIVER,622,2,0.0172715408324772
2015,West Midlands,M,CHARLIE,544,3,0.0151056562907839
2015,West Midlands,M,HARRY,530,4,0.0147169077833005
2015,West Midlands,M,JACOB,529,5,0.0146891400327659
2015,West Midlands,M,JACK,497,6,0.013800572015661
2015,West Midlands,M,MOHAMMED,497,6,0.013800572015661
2015,West Midlands,M,GEORGE,462,8,0.0128287007469525
2015,West Midlands,M,NOAH,433,9,0.0120234359814511
2015,West Midlands,M,THOMAS,409,10,0.0113570099686224
2015,West Midlands,M,,36013,0,1
2015,East,M,OLIVER,790,1,0.0212783149729308
2015,East,M,HARRY,692,2,0.0186387265332507
2015,East,M,JACK,623,3,0.0167802407951087
2015,East,M,GEORGE,618,4,0.0166455679155332
2015,East,M,CHARLIE,560,5,0.0150833625124572
2015,East,M,OSCAR,485,6,0.0130632693188246
2015,East,M,HENRY,483,7,0.0130094001669944
2015,East,M,JACOB,450,8,0.012120559161796
2015,East,M,WILLIAM,449,9,0.0120936245858809
2015,East,M,FREDDIE,437,10,0.0117704096748997
2015,East,M,,37127,0,1
2015,London,M,MUHAMMAD,798,1,0.0120171673819743
2015,London,M,OLIVER,654,2,0.0098486559747007
2015,London,M,DANIEL,608,3,0.00915593705293276
2015,London,M,ALEXANDER,594,4,0.00894510955500339
2015,London,M,ADAM,573,5,0.00862886830810933
2015,London,M,DAVID,530,6,0.00798132670732626
2015,London,M,MOHAMMED,513,7,0.00772532188841202
2015,London,M,JAMES,506,8,0.00761990813944733
2015,London,M,JACK,496,9,0.00746931706949778
2015,London,M,GEORGE,494,10,0.00743919885550787
2015,London,M,,66405,0,1
2015,South East,M,OLIVER,1105,1,0.0210279929208929
2015,South East,M,HARRY,860,2,0.0163656777483872
2015,South East,M,JACK,860,2,0.0163656777483872
2015,South East,M,GEORGE,858,4,0.0163276180326933
2015,South East,M,OSCAR,736,5,0.0140059753753639
2015,South East,M,JACOB,709,6,0.013492169213496
2015,South East,M,CHARLIE,702,7,0.0133589602085672
2015,South East,M,JAMES,695,8,0.0132257512036385
2015,South East,M,THOMAS,686,9,0.0130544824830159
2015,South East,M,WILLIAM,686,9,0.0130544824830159
2015,South East,M,,52549,0,1
2015,South West,M,OLIVER,717,1,0.0240217099973198
2015,South West,M,JACK,589,2,0.0197333154650228
2015,South West,M,HARRY,567,3,0.0189962476547842
2015,South West,M,CHARLIE,540,4,0.0180916644331278
2015,South West,M,JACOB,471,5,0.0157799517555615
2015,South West,M,GEORGE,446,6,0.0149423746984723
2015,South West,M,OSCAR,442,7,0.014808362369338
2015,South West,M,HENRY,429,8,0.0143728222996516
2015,South West,M,WILLIAM,411,9,0.0137697668185473
2015,South West,M,FREDDIE,381,10,0.0127646743500402
2015,South West,M,,29848,0,1
2015,Wales,M,OLIVER,375,1,0.0221330342914478
2015,Wales,M,JACOB,309,2,0.018237620256153
2015,Wales,M,CHARLIE,266,3,0.0156996989907336
2015,Wales,M,JACK,252,4,0.0148733990438529
2015,Wales,M,NOAH,248,5,0.0146373133447441
2015,Wales,M,ALFIE,227,6,0.0133978634244231
2015,Wales,M,OSCAR,206,7,0.012158413504102
2015,Wales,M,WILLIAM,198,8,0.0116862421058844
2015,Wales,M,GEORGE,197,9,0.0116272206811072
2015,Wales,M,HARRY,197,9,0.0116272206811072
2015,Wales,M,,16943,0,1
2015,North East,F,AMELIA,247,1,0.0179845638561235
2015,North East,F,OLIVIA,240,2,0.017474879860201
2015,North East,F,EMILY,225,3,0.0163826998689384
2015,North East,F,AVA,204,4,0.0148536478811708
2015,North East,F,ISLA,182,5,0.0132517838939857
2015,North East,F,ELLA,179,6,0.0130333478957332
2015,North East,F,EVIE,162,7,0.0117955439056356
2015,North East,F,JESSICA,159,8,0.0115771079073831
2015,North East,F,SOPHIE,152,9,0.0110674239114606
2015,North East,F,GRACE,145,10,0.0105577399155381
2015,North East,F,,13734,0,1
2015,North West,F,AMELIA,672,1,0.0161608388244914
2015,North West,F,OLIVIA,638,2,0.0153431773363475
2015,North West,F,EMILY,547,3,0.0131547304121976
2015,North West,F,ISLA,535,4,0.0128661440046174
2015,North West,F,AVA,509,5,0.0122408734548603
2015,North West,F,ELLA,431,6,0.010365061805589
2015,North West,F,JESSICA,403,7,0.00969169352123515
2015,North West,F,POPPY,402,8,0.0096676446539368
2015,North West,F,ISABELLA,377,9,0.00906642297147804
2015,North West,F,SCARLETT,375,10,0.00901832523688134
2015,North West,F,,41582,0,1
2015,Yorkshire and The Humber,F,AMELIA,522,1,0.0167640824715781
2015,Yorkshire and The Humber,F,OLIVIA,430,2,0.0138094932237138
2015,Yorkshire and The Humber,F,EMILY,417,3,0.0133919969169504
2015,Yorkshire and The Humber,F,AVA,370,4,0.0118825871924979
2015,Yorkshire and The Humber,F,ISLA,359,5,0.011529321086775
2015,Yorkshire and The Humber,F,POPPY,305,6,0.00979510565868071
2015,Yorkshire and The Humber,F,ELLA,281,7,0.00902434324619436
2015,Yorkshire and The Humber,F,SOPHIE,278,8,0.00892799794463357
2015,Yorkshire and The Humber,F,ISABELLA,276,9,0.00886376774359304
2015,Yorkshire and The Humber,F,EVIE,262,10,0.00841415633630933
2015,Yorkshire and The Humber,F,,31138,0,1
2015,East Midlands,F,OLIVIA,408,1,0.0156142365097589
2015,East Midlands,F,AMELIA,385,2,0.0147340221967088
2015,East Midlands,F,ISLA,288,3,0.0110218140068886
2015,East Midlands,F,EMILY,284,4,0.010868733256793
2015,East Midlands,F,AVA,283,5,0.010830463069269
2015,East Midlands,F,MIA,252,6,0.00964408725602755
2015,East Midlands,F,EVIE,236,7,0.00903176425564485
2015,East Midlands,F,JESSICA,233,8,0.0089169536930731
2015,East Midlands,F,LILY,226,9,0.00864906238040567
2015,East Midlands,F,ELLA,225,10,0.00861079219288174
2015,East Midlands,F,,26130,0,1
2015,West Midlands,F,AMELIA,583,1,0.0172536253329387
2015,West Midlands,F,OLIVIA,475,2,0.0140574134359278
2015,West Midlands,F,JESSICA,312,3,0.00923350103580941
2015,West Midlands,F,ISLA,311,4,0.00920390648120746
2015,West Midlands,F,AVA,307,5,0.00908552826279965
2015,West Midlands,F,EMILY,303,6,0.00896715004439183
2015,West Midlands,F,ELLA,281,7,0.00831606984314886
2015,West Midlands,F,POPPY,270,8,0.00799052974252737
2015,West Midlands,F,LILY,253,9,0.00748742231429417
2015,West Midlands,F,ISABELLA,245,10,0.00725066587747854
2015,West Midlands,F,,33790,0,1
2015,East,F,OLIVIA,556,1,0.0157164259264494
2015,East,F,AMELIA,511,2,0.0144444130367188
2015,East,F,EMILY,444,3,0.0125505271786754
2015,East,F,ISLA,420,4,0.0118721203041524
2015,East,F,JESSICA,393,5,0.011108912570314
2015,East,F,AVA,351,6,0.0099217005398988
2015,East,F,ISABELLA,351,6,0.0099217005398988
2015,East,F,LILY,348,8,0.00983689968058343
2015,East,F,ELLA,346,9,0.00978036577437318
2015,East,F,GRACE,342,10,0.00966729796195268
2015,East,F,,35377,0,1
2015,London,F,AMELIA,717,1,0.0113440392374021
2015,London,F,OLIVIA,674,2,0.0106637133138201
2015,London,F,SOPHIA,509,3,0.00805316035123804
2015,London,F,EMILY,489,4,0.00773672968910687
2015,London,F,MAYA,467,5,0.0073886559607626
2015,London,F,SOFIA,465,6,0.00735701289454948
2015,London,F,MIA,443,7,0.00700893916620521
2015,London,F,ISABELLA,392,8,0.00620204097777075
2015,London,F,AVA,364,9,0.00575903805078712
2015,London,F,ELLA,331,10,0.00523692745827071
2015,London,F,,63205,0,1
2015,South East,F,AMELIA,795,1,0.0158514944270532
2015,South East,F,OLIVIA,737,2,0.0146950331984129
2015,South East,F,EMILY,633,3,0.0126213785815405
2015,South East,F,ISLA,548,4,0.0109265647119813
2015,South East,F,JESSICA,548,4,0.0109265647119813
2015,South East,F,AVA,526,6,0.010487907004566
2015,South East,F,POPPY,503,7,0.01002931031045
2015,South East,F,SOPHIE,493,8,0.00982992044344306
2015,South East,F,ISABELLA,486,9,0.00969034753653819
2015,South East,F,ELLA,484,10,0.0096504695631368
2015,South East,F,,50153,0,1
2015,South West,F,AMELIA,445,1,0.0157902207082535
2015,South West,F,OLIVIA,430,2,0.0152579660776382
2015,South West,F,EMILY,372,3,0.0131999148392591
2015,South West,F,ISLA,344,4,0.0122063728621106
2015,South West,F,POPPY,326,5,0.0115676673053722
2015,South West,F,ELLA,297,6,0.0105386416861827
2015,South West,F,EVIE,293,7,0.0103967071180186
2015,South West,F,AVA,282,8,0.0100063870555674
2015,South West,F,LILY,279,9,0.00989993612944433
2015,South West,F,ISABELLA,277,10,0.00982896884536229
2015,South West,F,,28182,0,1
2015,Wales,F,AMELIA,281,1,0.0172012732615083
2015,Wales,F,OLIVIA,265,2,0.0162218413320274
2015,Wales,F,AVA,216,3,0.0132223310479922
2015,Wales,F,ISLA,205,4,0.012548971596474
2015,Wales,F,EMILY,179,5,0.0109573947110676
2015,Wales,F,ELLA,172,6,0.0105288932419197
2015,Wales,F,MIA,156,7,0.00954946131243879
2015,Wales,F,ISABELLA,142,8,0.008692458374143
2015,Wales,F,LILY,138,9,0.00844760039177277
2015,Wales,F,EVIE,130,10,0.00795788442703232
2015,Wales,F,,16336,0,1
2016,North East,M,HARRY,308,1,0.0209909357322974
2016,North East,M,OLIVER,308,1,0.0209909357322974
2016,North East,M,JACK,282,3,0.0192189736250256
2016,North East,M,THOMAS,259,4,0.0176514686839774
2016,North East,M,CHARLIE,255,5,0.0173788591290125
2016,North East,M,JACOB,247,6,0.0168336400190827
2016,North East,M,JAMES,242,7,0.0164928780753765
2016,North East,M,GEORGE,241,8,0.0164247256866353
2016,North East,M,WILLIAM,206,9,0.0140393920806924
2016,North East,M,ALFIE,202,10,0.0137667825257275
2016,North East,M,,14673,0,1
2016,North West,M,OLIVER,912,1,0.0205915556559043
2016,North West,M,MUHAMMAD,823,2,0.0185820727026417
2016,North West,M,HARRY,754,3,0.0170241589523595
2016,North West,M,GEORGE,744,4,0.0167983743508693
2016,North West,M,JACOB,683,5,0.0154210882817792
2016,North West,M,JACK,660,6,0.0149017836983518
2016,North West,M,THOMAS,649,7,0.0146534206367126
2016,North West,M,NOAH,621,8,0.0140212237525401
2016,North West,M,CHARLIE,581,9,0.0131180853465794
2016,North West,M,JAMES,573,10,0.0129374576653872
2016,North West,M,,44290,0,1
2016,Yorkshire and The Humber,M,OLIVER,696,1,0.0211274018759676
2016,Yorkshire and The Humber,M,MUHAMMAD,689,2,0.0209149136387093
2016,Yorkshire and The Humber,M,GEORGE,600,3,0.0182132774792824
2016,Yorkshire and The Humber,M,HARRY,595,4,0.018061500166955
2016,Yorkshire and The Humber,M,JACOB,498,5,0.0151170203078044
2016,Yorkshire and The Humber,M,JACK,477,6,0.0144795555960295
2016,Yorkshire and The Humber,M,NOAH,458,7,0.0139028018091856
2016,Yorkshire and The Humber,M,CHARLIE,433,8,0.0131439152475488
2016,Yorkshire and The Humber,M,MOHAMMED,422,9,0.0128100051604286
2016,Yorkshire and The Humber,M,ALFIE,405,10,0.0122939622985156
2016,Yorkshire and The Humber,M,,32943,0,1
2016,East Midlands,M,OLIVER,548,1,0.0200982909117582
2016,East Midlands,M,HARRY,470,2,0.0172375852710335
2016,East Midlands,M,GEORGE,454,3,0.0166507738575515
2016,East Midlands,M,CHARLIE,406,4,0.0148903396171056
2016,East Midlands,M,JACOB,388,5,0.0142301767769383
2016,East Midlands,M,JACK,377,6,0.0138267439301694
2016,East Midlands,M,NOAH,370,7,0.0135700139367711
2016,East Midlands,M,OSCAR,339,8,0.0124330668231497
2016,East Midlands,M,WILLIAM,324,9,0.0118829311230103
2016,East Midlands,M,ALFIE,322,10,0.0118095796963251
2016,East Midlands,M,,27266,0,1
2016,West Midlands,M,MUHAMMAD,707,1,0.0194257452946833
2016,West Midlands,M,OLIVER,684,2,0.0187937903558181
2016,West Midlands,M,HARRY,550,3,0.0151119659293859
2016,West Midlands,M,JACOB,544,4,0.0149471081192472
2016,West Midlands,M,MOHAMMED,528,5,0.0145074872922105
2016,West Midlands,M,GEORGE,497,6,0.0136557219398269
2016,West Midlands,M,JACK,477,7,0.013106195906031
2016,West Midlands,M,CHARLIE,458,8,0.012584146173925
2016,West Midlands,M,NOAH,428,9,0.0117598571232312
2016,West Midlands,M,ALFIE,382,10,0.0104959472455008
2016,West Midlands,M,,36395,0,1
2016,East,M,OLIVER,733,1,0.0198006429130987
2016,East,M,GEORGE,678,2,0.0183149193657311
2016,East,M,HARRY,627,3,0.0169372484399903
2016,East,M,JACK,533,4,0.0143980118317621
2016,East,M,OSCAR,484,5,0.0130743672168346
2016,East,M,CHARLIE,481,6,0.0129933277506146
2016,East,M,HENRY,446,7,0.0120478673113806
2016,East,M,WILLIAM,438,8,0.0118317620681272
2016,East,M,NOAH,435,9,0.0117507226019071
2016,East,M,FREDDIE,433,10,0.0116966962910938
2016,East,M,,37019,0,1
2016,London,M,MUHAMMAD,815,1,0.0123490461687652
2016,London,M,OLIVER,676,2,0.0102428898283255
2016,London,M,ALEXANDER,599,3,0.00907617012894526
2016,London,M,ADAM,568,4,0.00860645180841553
2016,London,M,DAVID,556,5,0.00842462536175887
2016,London,M,DANIEL,554,6,0.00839432095398276
2016,London,M,JOSHUA,539,7,0.00816703789566192
2016,London,M,NOAH,535,8,0.0081064290801097
2016,London,M,LEO,516,9,0.00781853720623665
2016,London,M,GEORGE,514,10,0.00778823279846054
2016,London,M,,65997,0,1
2016,South East,M,OLIVER,1060,1,0.020333390880666
2016,South East,M,HARRY,857,2,0.0164393547025762
2016,South East,M,GEORGE,854,3,0.0163818073698951
2016,South East,M,JACK,795,4,0.0152500431604995
2016,South East,M,HENRY,753,5,0.0144443805029637
2016,South East,M,CHARLIE,690,6,0.01323588651666
2016,South East,M,OSCAR,663,7,0.0127179605225298
2016,South East,M,JACOB,655,8,0.0125645009687134
2016,South East,M,NOAH,654,9,0.0125453185244864
2016,South East,M,WILLIAM,643,10,0.0123343116379889
2016,South East,M,,52131,0,1
2016,South West,M,OLIVER,621,1,0.021098049874295
2016,South West,M,HARRY,523,2,0.0177685669633757
2016,South West,M,JACK,520,3,0.0176666440171231
2016,South West,M,GEORGE,487,4,0.0165454916083441
2016,South West,M,CHARLIE,462,5,0.0156961337229055
2016,South West,M,OSCAR,424,6,0.0144051097370388
2016,South West,M,JACOB,405,7,0.0137595977441055
2016,South West,M,HENRY,400,8,0.0135897261670177
2016,South West,M,WILLIAM,393,9,0.0133519059590949
2016,South West,M,ALFIE,382,10,0.0129781884895019
2016,South West,M,,29434,0,1
2016,Wales,M,OLIVER,383,1,0.0227908360606962
2016,Wales,M,JACOB,279,2,0.0166022017256769
2016,Wales,M,NOAH,239,3,0.0142219577506694
2016,Wales,M,JACK,231,4,0.013745908955668
2016,Wales,M,OSCAR,220,5,0.0130913418625409
2016,Wales,M,HARRY,214,6,0.0127343052662898
2016,Wales,M,CHARLIE,203,7,0.0120797381731627
2016,Wales,M,ALFIE,201,8,0.0119607259744124
2016,Wales,M,GEORGE,194,9,0.0115441832787861
2016,Wales,M,WILLIAM,191,10,0.0113656649806605
2016,Wales,M,,16805,0,1
2016,North East,F,OLIVIA,287,1,0.0206504533026335
2016,North East,F,AMELIA,218,2,0.0156857101741258
2016,North East,F,EMILY,211,3,0.0151820405813786
2016,North East,F,ISLA,200,4,0.0143905597927759
2016,North East,F,AVA,195,5,0.0140307957979565
2016,North East,F,ELLA,176,6,0.0126636926176428
2016,North East,F,JESSICA,162,7,0.0116563534321485
2016,North East,F,SCARLETT,154,8,0.0110807310404375
2016,North East,F,CHARLOTTE,151,9,0.0108648726435458
2016,North East,F,EVIE,144,10,0.0103612030507987
2016,North East,F,,13898,0,1
2016,North West,F,OLIVIA,678,1,0.0162290255403691
2016,North West,F,AMELIA,659,2,0.0157742298393853
2016,North West,F,EMILY,519,3,0.01242310362161
2016,North West,F,ISLA,506,4,0.0121119276156737
2016,North West,F,AVA,451,5,0.0107954137444048
2016,North West,F,ELLA,400,6,0.00957464633650095
2016,North West,F,JESSICA,375,7,0.00897623094046964
2016,North West,F,CHARLOTTE,372,8,0.00890442109294588
2016,North West,F,ISABELLA,364,9,0.00871292816621586
2016,North West,F,SOPHIA,358,10,0.00856930847116835
2016,North West,F,,41777,0,1
2016,Yorkshire and The Humber,F,AMELIA,468,1,0.0151559312153891
2016,Yorkshire and The Humber,F,OLIVIA,467,2,0.0151235467469801
2016,Yorkshire and The Humber,F,ISLA,360,3,0.0116584086272224
2016,Yorkshire and The Humber,F,EMILY,355,4,0.0114964862851776
2016,Yorkshire and The Humber,F,AVA,346,5,0.0112050260694971
2016,Yorkshire and The Humber,F,EVIE,291,6,0.00942388030700476
2016,Yorkshire and The Humber,F,CHARLOTTE,287,7,0.00929434243336896
2016,Yorkshire and The Humber,F,LILY,263,8,0.00851711519155413
2016,Yorkshire and The Humber,F,SOPHIE,242,9,0.00783704135496616
2016,Yorkshire and The Humber,F,MIA,240,10,0.00777227241814826
2016,Yorkshire and The Humber,F,,30879,0,1
2016,East Midlands,F,AMELIA,405,1,0.0155583727094618
2016,East Midlands,F,OLIVIA,395,2,0.0151742153586109
2016,East Midlands,F,ISLA,287,3,0.0110253159694211
2016,East Midlands,F,EMILY,275,4,0.0105643271484
2016,East Midlands,F,AVA,251,5,0.0096423495063578
2016,East Midlands,F,LILY,242,6,0.00929660789059199
2016,East Midlands,F,EVIE,224,7,0.00860512465906035
2016,East Midlands,F,SOPHIE,222,8,0.00852829318889017
2016,East Midlands,F,CHARLOTTE,221,9,0.00848987745380508
2016,East Midlands,F,ISABELLA,209,10,0.00802888863278399
2016,East Midlands,F,,26031,0,1
2016,West Midlands,F,AMELIA,550,1,0.015875764923219
2016,West Midlands,F,OLIVIA,486,2,0.014028403186699
2016,West Midlands,F,ISLA,330,3,0.00952545895393142
2016,West Midlands,F,AVA,321,4,0.00926567370973329
2016,West Midlands,F,EMILY,305,5,0.00880383327560328
2016,West Midlands,F,JESSICA,263,6,0.00759150213601201
2016,West Midlands,F,POPPY,255,7,0.00736058191894701
2016,West Midlands,F,SOPHIE,253,8,0.00730285186468075
2016,West Midlands,F,GRACE,250,9,0.00721625678328138
2016,West Midlands,F,LILY,250,9,0.00721625678328138
2016,West Midlands,F,,34644,0,1
2016,East,F,OLIVIA,595,1,0.0168899738844101
2016,East,F,AMELIA,510,2,0.0144771204723515
2016,East,F,EMILY,390,3,0.0110707391847394
2016,East,F,ISLA,390,3,0.0110707391847394
